[ (2020/10/29) | Thursday, 21:11:16] > (type=googleapiclient.discovery.build) Checking for the avaibility of the API Key
[ (2020/11/28) | Saturday, 22:07:57] > (type=Quota) - Added 1 Quota total of 1660
[ (2020/11/28) | Saturday, 22:07:57] > (type=Request: Youtube.activities) - Request of VideoID: aPNSElxd8nI
[ (2020/11/28) | Saturday, 22:07:57] > (type=Request: Youtube.activities) - Request of VideoID: aPNSElxd8nI Accepted
[ (2020/11/28) | Saturday, 22:07:57] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:07:57] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:07:57] > (type=Quota) - Added 1 Quota total of 1661
[ (2020/11/28) | Saturday, 22:07:57] > (type=Request: Youtube.activities) - Request of VideoID: aPNSElxd8nI
[ (2020/11/28) | Saturday, 22:07:57] > (type=Request: Youtube.activities) - Request of VideoID: aPNSElxd8nI Accepted
[ (2020/11/28) | Saturday, 22:07:57] > (type=Function: VideosAppender) - Added aPNSElxd8nI
[ (2020/11/28) | Saturday, 22:07:57] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:07:57] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:07:57] > (type=Quota) - Added 1 Quota total of 1662
[ (2020/11/28) | Saturday, 22:07:57] > (type=Request: Youtube.activities) - Request of VideoID: 2Kx1OzqDexk
[ (2020/11/28) | Saturday, 22:07:57] > (type=Request: Youtube.activities) - Request of VideoID: 2Kx1OzqDexk Accepted
[ (2020/11/28) | Saturday, 22:07:57] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:07:57] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:07:57] > (type=Quota) - Added 1 Quota total of 1663
[ (2020/11/28) | Saturday, 22:07:58] > (type=Request: Youtube.activities) - Request of VideoID: 2Kx1OzqDexk
[ (2020/11/28) | Saturday, 22:07:58] > (type=Request: Youtube.activities) - Request of VideoID: 2Kx1OzqDexk Accepted
[ (2020/11/28) | Saturday, 22:07:58] > (type=Function: VideosAppender) - Added 2Kx1OzqDexk
[ (2020/11/28) | Saturday, 22:07:58] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:07:58] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:07:58] > (type=Quota) - Added 1 Quota total of 1664
[ (2020/11/28) | Saturday, 22:07:58] > (type=Request: Youtube.activities) - Request of VideoID: N38dI9Rd1K8
[ (2020/11/28) | Saturday, 22:07:58] > (type=Request: Youtube.activities) - Request of VideoID: N38dI9Rd1K8 Accepted
[ (2020/11/28) | Saturday, 22:07:58] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:07:58] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:07:58] > (type=Quota) - Added 1 Quota total of 1665
[ (2020/11/28) | Saturday, 22:07:58] > (type=Request: Youtube.activities) - Request of VideoID: N38dI9Rd1K8
[ (2020/11/28) | Saturday, 22:07:58] > (type=Request: Youtube.activities) - Request of VideoID: N38dI9Rd1K8 Accepted
[ (2020/11/28) | Saturday, 22:07:58] > (type=Function: VideosAppender) - Added N38dI9Rd1K8
[ (2020/11/28) | Saturday, 22:07:58] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:07:58] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:07:58] > (type=Quota) - Added 1 Quota total of 1666
[ (2020/11/28) | Saturday, 22:07:58] > (type=Request: Youtube.activities) - Request of VideoID: XzR8Oq3vIks
[ (2020/11/28) | Saturday, 22:07:58] > (type=Request: Youtube.activities) - Request of VideoID: XzR8Oq3vIks Accepted
[ (2020/11/28) | Saturday, 22:07:58] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:07:58] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:07:58] > (type=Quota) - Added 1 Quota total of 1667
[ (2020/11/28) | Saturday, 22:07:58] > (type=Request: Youtube.activities) - Request of VideoID: XzR8Oq3vIks
[ (2020/11/28) | Saturday, 22:07:59] > (type=Request: Youtube.activities) - Request of VideoID: XzR8Oq3vIks Accepted
[ (2020/11/28) | Saturday, 22:07:59] > (type=Function: VideosAppender) - Added XzR8Oq3vIks
[ (2020/11/28) | Saturday, 22:07:59] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:07:59] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:07:59] > (type=Quota) - Added 1 Quota total of 1668
[ (2020/11/28) | Saturday, 22:07:59] > (type=Request: Youtube.activities) - Request of VideoID: 0qFFmZJSeQw
[ (2020/11/28) | Saturday, 22:07:59] > (type=Request: Youtube.activities) - Request of VideoID: 0qFFmZJSeQw Accepted
[ (2020/11/28) | Saturday, 22:07:59] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:07:59] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:07:59] > (type=Quota) - Added 1 Quota total of 1669
[ (2020/11/28) | Saturday, 22:07:59] > (type=Request: Youtube.activities) - Request of VideoID: 0qFFmZJSeQw
[ (2020/11/28) | Saturday, 22:07:59] > (type=Request: Youtube.activities) - Request of VideoID: 0qFFmZJSeQw Accepted
[ (2020/11/28) | Saturday, 22:07:59] > (type=Function: VideosAppender) - Added 0qFFmZJSeQw
[ (2020/11/28) | Saturday, 22:07:59] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:07:59] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:07:59] > (type=Quota) - Added 1 Quota total of 1670
[ (2020/11/28) | Saturday, 22:07:59] > (type=Request: Youtube.activities) - Request of VideoID: 5hr7i02IsDM
[ (2020/11/28) | Saturday, 22:07:59] > (type=Request: Youtube.activities) - Request of VideoID: 5hr7i02IsDM Accepted
[ (2020/11/28) | Saturday, 22:07:59] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:07:59] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:00] > (type=Quota) - Added 1 Quota total of 1671
[ (2020/11/28) | Saturday, 22:08:00] > (type=Request: Youtube.activities) - Request of VideoID: 5hr7i02IsDM
[ (2020/11/28) | Saturday, 22:08:00] > (type=Request: Youtube.activities) - Request of VideoID: 5hr7i02IsDM Accepted
[ (2020/11/28) | Saturday, 22:08:00] > (type=Function: VideosAppender) - Added 5hr7i02IsDM
[ (2020/11/28) | Saturday, 22:08:00] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:00] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:00] > (type=Quota) - Added 1 Quota total of 1672
[ (2020/11/28) | Saturday, 22:08:00] > (type=Request: Youtube.activities) - Request of VideoID: DJZQssltwgo
[ (2020/11/28) | Saturday, 22:08:00] > (type=Request: Youtube.activities) - Request of VideoID: DJZQssltwgo Accepted
[ (2020/11/28) | Saturday, 22:08:00] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:00] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:00] > (type=Quota) - Added 1 Quota total of 1673
[ (2020/11/28) | Saturday, 22:08:00] > (type=Request: Youtube.activities) - Request of VideoID: DJZQssltwgo
[ (2020/11/28) | Saturday, 22:08:00] > (type=Request: Youtube.activities) - Request of VideoID: DJZQssltwgo Accepted
[ (2020/11/28) | Saturday, 22:08:00] > (type=Function: VideosAppender) - Added DJZQssltwgo
[ (2020/11/28) | Saturday, 22:08:00] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:00] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:00] > (type=Quota) - Added 1 Quota total of 1674
[ (2020/11/28) | Saturday, 22:08:00] > (type=Request: Youtube.activities) - Request of VideoID: br-IvD3DaX8
[ (2020/11/28) | Saturday, 22:08:00] > (type=Request: Youtube.activities) - Request of VideoID: br-IvD3DaX8 Accepted
[ (2020/11/28) | Saturday, 22:08:00] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:01] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:01] > (type=Quota) - Added 1 Quota total of 1675
[ (2020/11/28) | Saturday, 22:08:01] > (type=Request: Youtube.activities) - Request of VideoID: br-IvD3DaX8
[ (2020/11/28) | Saturday, 22:08:01] > (type=Request: Youtube.activities) - Request of VideoID: br-IvD3DaX8 Accepted
[ (2020/11/28) | Saturday, 22:08:01] > (type=Function: VideosAppender) - Added br-IvD3DaX8
[ (2020/11/28) | Saturday, 22:08:01] > (type=Function: ChannelAvailibility) - UCV3NVUKyS4U31Usa2Ezof9A Accepted
[ (2020/11/28) | Saturday, 22:08:01] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:01] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:01] > (type=Quota) - Added 1 Quota total of 1676
[ (2020/11/28) | Saturday, 22:08:01] > (type=Request: Youtube.activities) - Request of ChannelID: UCV3NVUKyS4U31Usa2Ezof9A
[ (2020/11/28) | Saturday, 22:08:01] > (type=Request: Youtube.activities) - Request of UCV3NVUKyS4U31Usa2Ezof9A Accepted
[ (2020/11/28) | Saturday, 22:08:01] > (type=Function: updating_preferences, Latest check) - Updated
[ (2020/11/28) | Saturday, 22:08:01] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:01] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:01] > (type=Quota) - Added 1 Quota total of 1677
[ (2020/11/28) | Saturday, 22:08:01] > (type=Request: Youtube.activities) - Request of VideoID: rOXdAS9mg7k
[ (2020/11/28) | Saturday, 22:08:01] > (type=Request: Youtube.activities) - Request of VideoID: rOXdAS9mg7k Accepted
[ (2020/11/28) | Saturday, 22:08:01] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:01] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:01] > (type=Quota) - Added 1 Quota total of 1678
[ (2020/11/28) | Saturday, 22:08:02] > (type=Request: Youtube.activities) - Request of VideoID: rOXdAS9mg7k
[ (2020/11/28) | Saturday, 22:08:02] > (type=Request: Youtube.activities) - Request of VideoID: rOXdAS9mg7k Accepted
[ (2020/11/28) | Saturday, 22:08:02] > (type=Function: VideosAppender) - Added rOXdAS9mg7k
[ (2020/11/28) | Saturday, 22:08:02] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:02] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:02] > (type=Quota) - Added 1 Quota total of 1679
[ (2020/11/28) | Saturday, 22:08:02] > (type=Request: Youtube.activities) - Request of VideoID: EZiY5FX_Zic
[ (2020/11/28) | Saturday, 22:08:02] > (type=Request: Youtube.activities) - Request of VideoID: EZiY5FX_Zic Accepted
[ (2020/11/28) | Saturday, 22:08:02] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:02] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:02] > (type=Quota) - Added 1 Quota total of 1680
[ (2020/11/28) | Saturday, 22:08:02] > (type=Request: Youtube.activities) - Request of VideoID: EZiY5FX_Zic
[ (2020/11/28) | Saturday, 22:08:02] > (type=Request: Youtube.activities) - Request of VideoID: EZiY5FX_Zic Accepted
[ (2020/11/28) | Saturday, 22:08:02] > (type=Function: VideosAppender) - Added EZiY5FX_Zic
[ (2020/11/28) | Saturday, 22:08:02] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:02] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:02] > (type=Quota) - Added 1 Quota total of 1681
[ (2020/11/28) | Saturday, 22:08:02] > (type=Request: Youtube.activities) - Request of VideoID: u1zJigQRmjk
[ (2020/11/28) | Saturday, 22:08:02] > (type=Request: Youtube.activities) - Request of VideoID: u1zJigQRmjk Accepted
[ (2020/11/28) | Saturday, 22:08:02] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:02] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:03] > (type=Quota) - Added 1 Quota total of 1682
[ (2020/11/28) | Saturday, 22:08:03] > (type=Request: Youtube.activities) - Request of VideoID: u1zJigQRmjk
[ (2020/11/28) | Saturday, 22:08:03] > (type=Request: Youtube.activities) - Request of VideoID: u1zJigQRmjk Accepted
[ (2020/11/28) | Saturday, 22:08:03] > (type=Function: VideosAppender) - Added u1zJigQRmjk
[ (2020/11/28) | Saturday, 22:08:03] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:03] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:03] > (type=Quota) - Added 1 Quota total of 1683
[ (2020/11/28) | Saturday, 22:08:03] > (type=Request: Youtube.activities) - Request of VideoID: hivpef6nm-A
[ (2020/11/28) | Saturday, 22:08:03] > (type=Request: Youtube.activities) - Request of VideoID: hivpef6nm-A Accepted
[ (2020/11/28) | Saturday, 22:08:03] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:03] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:03] > (type=Quota) - Added 1 Quota total of 1684
[ (2020/11/28) | Saturday, 22:08:03] > (type=Request: Youtube.activities) - Request of VideoID: hivpef6nm-A
[ (2020/11/28) | Saturday, 22:08:03] > (type=Request: Youtube.activities) - Request of VideoID: hivpef6nm-A Accepted
[ (2020/11/28) | Saturday, 22:08:03] > (type=Function: VideosAppender) - Added hivpef6nm-A
[ (2020/11/28) | Saturday, 22:08:03] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:03] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:03] > (type=Quota) - Added 1 Quota total of 1685
[ (2020/11/28) | Saturday, 22:08:03] > (type=Request: Youtube.activities) - Request of VideoID: JaMSt5QppM4
[ (2020/11/28) | Saturday, 22:08:03] > (type=Request: Youtube.activities) - Request of VideoID: JaMSt5QppM4 Accepted
[ (2020/11/28) | Saturday, 22:08:03] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:03] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:03] > (type=Quota) - Added 1 Quota total of 1686
[ (2020/11/28) | Saturday, 22:08:03] > (type=Request: Youtube.activities) - Request of VideoID: JaMSt5QppM4
[ (2020/11/28) | Saturday, 22:08:04] > (type=Request: Youtube.activities) - Request of VideoID: JaMSt5QppM4 Accepted
[ (2020/11/28) | Saturday, 22:08:04] > (type=Function: VideosAppender) - Added JaMSt5QppM4
[ (2020/11/28) | Saturday, 22:08:04] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:04] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:04] > (type=Quota) - Added 1 Quota total of 1687
[ (2020/11/28) | Saturday, 22:08:04] > (type=Request: Youtube.activities) - Request of VideoID: MhnfYovc6vM
[ (2020/11/28) | Saturday, 22:08:04] > (type=Request: Youtube.activities) - Request of VideoID: MhnfYovc6vM Accepted
[ (2020/11/28) | Saturday, 22:08:04] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:04] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:04] > (type=Quota) - Added 1 Quota total of 1688
[ (2020/11/28) | Saturday, 22:08:04] > (type=Request: Youtube.activities) - Request of VideoID: MhnfYovc6vM
[ (2020/11/28) | Saturday, 22:08:04] > (type=Request: Youtube.activities) - Request of VideoID: MhnfYovc6vM Accepted
[ (2020/11/28) | Saturday, 22:08:04] > (type=Function: VideosAppender) - Added MhnfYovc6vM
[ (2020/11/28) | Saturday, 22:08:04] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:05] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:05] > (type=Quota) - Added 1 Quota total of 1689
[ (2020/11/28) | Saturday, 22:08:05] > (type=Request: Youtube.activities) - Request of VideoID: A8oMkX8UQeQ
[ (2020/11/28) | Saturday, 22:08:05] > (type=Request: Youtube.activities) - Request of VideoID: A8oMkX8UQeQ Accepted
[ (2020/11/28) | Saturday, 22:08:05] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:05] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:05] > (type=Quota) - Added 1 Quota total of 1690
[ (2020/11/28) | Saturday, 22:08:05] > (type=Request: Youtube.activities) - Request of VideoID: A8oMkX8UQeQ
[ (2020/11/28) | Saturday, 22:08:05] > (type=Request: Youtube.activities) - Request of VideoID: A8oMkX8UQeQ Accepted
[ (2020/11/28) | Saturday, 22:08:05] > (type=Function: VideosAppender) - Added A8oMkX8UQeQ
[ (2020/11/28) | Saturday, 22:08:05] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:05] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:05] > (type=Quota) - Added 1 Quota total of 1691
[ (2020/11/28) | Saturday, 22:08:05] > (type=Request: Youtube.activities) - Request of VideoID: urQSmpMBhFI
[ (2020/11/28) | Saturday, 22:08:05] > (type=Request: Youtube.activities) - Request of VideoID: urQSmpMBhFI Accepted
[ (2020/11/28) | Saturday, 22:08:05] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:05] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:05] > (type=Quota) - Added 1 Quota total of 1692
[ (2020/11/28) | Saturday, 22:08:05] > (type=Request: Youtube.activities) - Request of VideoID: urQSmpMBhFI
[ (2020/11/28) | Saturday, 22:08:05] > (type=Request: Youtube.activities) - Request of VideoID: urQSmpMBhFI Accepted
[ (2020/11/28) | Saturday, 22:08:05] > (type=Function: VideosAppender) - Added urQSmpMBhFI
[ (2020/11/28) | Saturday, 22:08:05] > (type=Function: ChannelAvailibility) - UCa4Fy6CxWY3IZfFRo4GtNAw Accepted
[ (2020/11/28) | Saturday, 22:08:06] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:06] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:06] > (type=Quota) - Added 1 Quota total of 1693
[ (2020/11/28) | Saturday, 22:08:06] > (type=Request: Youtube.activities) - Request of ChannelID: UCa4Fy6CxWY3IZfFRo4GtNAw
[ (2020/11/28) | Saturday, 22:08:06] > (type=Request: Youtube.activities) - Request of UCa4Fy6CxWY3IZfFRo4GtNAw Accepted
[ (2020/11/28) | Saturday, 22:08:06] > (type=Function: updating_preferences, Latest check) - Updated
[ (2020/11/28) | Saturday, 22:08:06] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:06] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:06] > (type=Quota) - Added 1 Quota total of 1694
[ (2020/11/28) | Saturday, 22:08:06] > (type=Request: Youtube.activities) - Request of VideoID: B3Vj7vchCNE
[ (2020/11/28) | Saturday, 22:08:06] > (type=Request: Youtube.activities) - Request of VideoID: B3Vj7vchCNE Accepted
[ (2020/11/28) | Saturday, 22:08:06] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:06] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:06] > (type=Quota) - Added 1 Quota total of 1695
[ (2020/11/28) | Saturday, 22:08:06] > (type=Request: Youtube.activities) - Request of VideoID: B3Vj7vchCNE
[ (2020/11/28) | Saturday, 22:08:07] > (type=Request: Youtube.activities) - Request of VideoID: B3Vj7vchCNE Accepted
[ (2020/11/28) | Saturday, 22:08:07] > (type=Function: VideosAppender) - Added B3Vj7vchCNE
[ (2020/11/28) | Saturday, 22:08:07] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:07] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:07] > (type=Quota) - Added 1 Quota total of 1696
[ (2020/11/28) | Saturday, 22:08:07] > (type=Request: Youtube.activities) - Request of VideoID: pZDY7rM4lEo
[ (2020/11/28) | Saturday, 22:08:07] > (type=Request: Youtube.activities) - Request of VideoID: pZDY7rM4lEo Accepted
[ (2020/11/28) | Saturday, 22:08:07] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:07] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:07] > (type=Quota) - Added 1 Quota total of 1697
[ (2020/11/28) | Saturday, 22:08:07] > (type=Request: Youtube.activities) - Request of VideoID: pZDY7rM4lEo
[ (2020/11/28) | Saturday, 22:08:07] > (type=Request: Youtube.activities) - Request of VideoID: pZDY7rM4lEo Accepted
[ (2020/11/28) | Saturday, 22:08:07] > (type=Function: VideosAppender) - Added pZDY7rM4lEo
[ (2020/11/28) | Saturday, 22:08:07] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:07] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:07] > (type=Quota) - Added 1 Quota total of 1698
[ (2020/11/28) | Saturday, 22:08:07] > (type=Request: Youtube.activities) - Request of VideoID: ksadtVM3FPk
[ (2020/11/28) | Saturday, 22:08:07] > (type=Request: Youtube.activities) - Request of VideoID: ksadtVM3FPk Accepted
[ (2020/11/28) | Saturday, 22:08:07] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:07] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:07] > (type=Quota) - Added 1 Quota total of 1699
[ (2020/11/28) | Saturday, 22:08:08] > (type=Request: Youtube.activities) - Request of VideoID: ksadtVM3FPk
[ (2020/11/28) | Saturday, 22:08:08] > (type=Request: Youtube.activities) - Request of VideoID: ksadtVM3FPk Accepted
[ (2020/11/28) | Saturday, 22:08:08] > (type=Function: VideosAppender) - Added ksadtVM3FPk
[ (2020/11/28) | Saturday, 22:08:08] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:08] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:08] > (type=Quota) - Added 1 Quota total of 1700
[ (2020/11/28) | Saturday, 22:08:08] > (type=Request: Youtube.activities) - Request of VideoID: VXz1McKVJ2E
[ (2020/11/28) | Saturday, 22:08:08] > (type=Request: Youtube.activities) - Request of VideoID: VXz1McKVJ2E Accepted
[ (2020/11/28) | Saturday, 22:08:08] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:08] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:08] > (type=Quota) - Added 1 Quota total of 1701
[ (2020/11/28) | Saturday, 22:08:08] > (type=Request: Youtube.activities) - Request of VideoID: VXz1McKVJ2E
[ (2020/11/28) | Saturday, 22:08:08] > (type=Request: Youtube.activities) - Request of VideoID: VXz1McKVJ2E Accepted
[ (2020/11/28) | Saturday, 22:08:08] > (type=Function: VideosAppender) - Added VXz1McKVJ2E
[ (2020/11/28) | Saturday, 22:08:08] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:08] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:08] > (type=Quota) - Added 1 Quota total of 1702
[ (2020/11/28) | Saturday, 22:08:08] > (type=Request: Youtube.activities) - Request of VideoID: kryhtTPu_R4
[ (2020/11/28) | Saturday, 22:08:08] > (type=Request: Youtube.activities) - Request of VideoID: kryhtTPu_R4 Accepted
[ (2020/11/28) | Saturday, 22:08:08] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:08] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:09] > (type=Quota) - Added 1 Quota total of 1703
[ (2020/11/28) | Saturday, 22:08:09] > (type=Request: Youtube.activities) - Request of VideoID: kryhtTPu_R4
[ (2020/11/28) | Saturday, 22:08:09] > (type=Request: Youtube.activities) - Request of VideoID: kryhtTPu_R4 Accepted
[ (2020/11/28) | Saturday, 22:08:09] > (type=Function: VideosAppender) - Added kryhtTPu_R4
[ (2020/11/28) | Saturday, 22:08:09] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:09] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:09] > (type=Quota) - Added 1 Quota total of 1704
[ (2020/11/28) | Saturday, 22:08:09] > (type=Request: Youtube.activities) - Request of VideoID: UC__zQLklR8
[ (2020/11/28) | Saturday, 22:08:09] > (type=Request: Youtube.activities) - Request of VideoID: UC__zQLklR8 Accepted
[ (2020/11/28) | Saturday, 22:08:09] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:09] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:09] > (type=Quota) - Added 1 Quota total of 1705
[ (2020/11/28) | Saturday, 22:08:09] > (type=Request: Youtube.activities) - Request of VideoID: UC__zQLklR8
[ (2020/11/28) | Saturday, 22:08:09] > (type=Request: Youtube.activities) - Request of VideoID: UC__zQLklR8 Accepted
[ (2020/11/28) | Saturday, 22:08:09] > (type=Function: VideosAppender) - Added UC__zQLklR8
[ (2020/11/28) | Saturday, 22:08:09] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:09] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:09] > (type=Quota) - Added 1 Quota total of 1706
[ (2020/11/28) | Saturday, 22:08:09] > (type=Request: Youtube.activities) - Request of VideoID: DS71H8QFZIY
[ (2020/11/28) | Saturday, 22:08:09] > (type=Request: Youtube.activities) - Request of VideoID: DS71H8QFZIY Accepted
[ (2020/11/28) | Saturday, 22:08:09] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:09] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:09] > (type=Quota) - Added 1 Quota total of 1707
[ (2020/11/28) | Saturday, 22:08:10] > (type=Request: Youtube.activities) - Request of VideoID: DS71H8QFZIY
[ (2020/11/28) | Saturday, 22:08:10] > (type=Request: Youtube.activities) - Request of VideoID: DS71H8QFZIY Accepted
[ (2020/11/28) | Saturday, 22:08:10] > (type=Function: VideosAppender) - Added DS71H8QFZIY
[ (2020/11/28) | Saturday, 22:08:10] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:08:10] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:08:10] > (type=Quota) - Added 1 Quota total of 1708
[ (2020/11/28) | Saturday, 22:08:10] > (type=Request: Youtube.activities) - Request of VideoID: dOUitbfPMyc
[ (2020/11/28) | Saturday, 22:08:10] > (type=Request: Youtube.activities) - Request of VideoID: dOUitbfPMyc Accepted
[ (2020/11/28) | Saturday, 22:08:10] > (type=Delay) - 0
